gender	age	country	friend_count	lifetime	city_played	pictionary_played	scramble_played	sniper_played	paid
female	21	UK	46	9	1	4	3	1	non_payer
female	21	UK	0	10	4	5	1	0	non_payer
female	24	MEXICO	0	1	1	0	0	0	non_payer
female	18	UK	0	7	2	2	2	1	non_payer
male	20	USA	2	2	0	0	0	2	non_payer
male	20	GERMANY	4	8	0	2	1	5	non_payer
male	27	USA	3	29	2	3	5	19	non_payer
female	24	MEXICO	3	77	42	22	10	3	non_payer
female	21	MEXICO	28	8	3	2	3	0	non_payer
female	27	UK	81	4	1	2	1	0	non_payer
female	21	USA	0	2	2	0	0	0	non_payer
male	22	USA	99	100	6	13	16	65	payer
female	27	USA	1	26	15	5	4	2	non_payer
female	24	USA	0	5	4	1	0	0	non_payer
female	21	USA	0	3	1	1	1	0	non_payer
female	24	USA	0	0	0	0	0	0	non_payer
female	18	USA	3	3	1	1	1	0	non_payer
male	24	UK	67	4	0	0	1	3	non_payer
female	28	USA	0	7	5	1	0	1	non_payer
female	21	GERMANY	58	75	33	24	10	8	payer
female	25	USA	5	1	1	0	0	0	non_payer
male	20	CANADA	0	5	2	0	1	2	non_payer
female	30	USA	87	9	7	2	0	0	non_payer
female	19	USA	0	29	14	11	1	3	non_payer
female	18	USA	2	0	0	0	0	0	non_payer
female	24	USA	1	1	0	1	0	0	non_payer
male	25	CANADA	39	1	0	0	1	0	non_payer
female	18	USA	0	9	4	1	4	0	non_payer
male	18	USA	1	5	0	0	1	4	non_payer
female	20	UK	2	25	17	5	3	0	non_payer
female	24	CANADA	0	39	24	7	5	3	non_payer
female	21	FRANCE	0	3	3	0	0	0	non_payer
male	23	USA	3	18	1	1	2	14	non_payer
female	18	FRANCE	3	90	48	29	11	2	non_payer
male	21	USA	78	11	2	0	1	8	non_payer
female	21	USA	0	72	33	19	14	6	non_payer
female	18	MEXICO	4	2	2	0	0	0	non_payer
female	22	USA	2	0	0	0	0	0	non_payer
female	20	CANADA	98	10	4	5	1	0	non_payer
male	20	EGYPT	0	47	2	4	8	33	non_payer
male	23	GERMANY	0	2	1	0	0	1	non_payer
female	22	USA	4	34	16	12	5	1	non_payer
male	21	USA	63	9	0	2	3	4	non_payer
female	20	FRANCE	5	66	34	11	15	6	non_payer
female	24	USA	4	8	2	2	4	0	non_payer
female	20	FRANCE	62	25	16	4	5	0	payer
female	20	FRANCE	4	3	2	0	0	1	non_payer
male	21	USA	5	1	0	0	0	1	non_payer
female	30	FRANCE	4	9	3	5	0	1	non_payer
male	22	USA	60	10	1	0	1	8	non_payer
female	18	FRANCE	1	1	1	0	0	0	non_payer
male	20	UK	90	0	0	0	0	0	non_payer
female	28	USA	0	37	20	7	5	5	non_payer
female	19	USA	4	2	1	1	0	0	non_payer
female	22	USA	0	9	5	3	1	0	non_payer
male	22	UK	0	39	4	1	4	30	non_payer
female	18	MEXICO	0	10	7	2	1	0	non_payer
female	26	EGYPT	0	4	2	2	0	0	non_payer
female	29	MEXICO	17	3	2	1	0	0	non_payer
female	22	USA	63	80	43	24	12	1	payer
male	25	UK	0	2	1	0	1	0	non_payer
male	20	USA	0	94	7	7	24	56	non_payer
female	25	UK	4	97	50	30	13	4	non_payer
female	22	USA	0	0	0	0	0	0	non_payer
female	24	GERMANY	66	8	5	1	2	0	non_payer
female	23	FRANCE	0	53	29	13	9	2	non_payer
female	19	USA	2	53	29	14	9	1	non_payer
female	21	USA	2	0	0	0	0	0	non_payer
female	24	USA	0	8	4	2	1	1	non_payer
female	20	MEXICO	1	44	22	9	9	4	non_payer
female	18	USA	5	9	4	4	1	0	non_payer
male	21	USA	5	7	0	0	1	6	non_payer
female	25	USA	0	1	1	0	0	0	non_payer
male	20	USA	2	9	0	0	0	9	non_payer
female	19	UK	4	2	2	0	0	0	non_payer
female	27	GERMANY	0	2	2	0	0	0	non_payer
female	20	UK	2	3	2	1	0	0	non_payer
male	21	UK	78	73	6	6	22	39	payer
male	23	CANADA	0	61	10	4	12	35	non_payer
female	21	USA	1	6	0	2	3	1	non_payer
female	24	GERMANY	1	1	1	0	0	0	non_payer
female	20	USA	5	3	1	1	1	0	non_payer
female	27	UK	65	9	6	2	1	0	non_payer
male	18	USA	4	19	2	1	4	12	non_payer
female	28	USA	0	36	18	8	9	1	non_payer
male	23	USA	0	2	0	0	0	2	non_payer
male	18	GERMANY	76	5	1	0	0	4	non_payer
male	24	USA	0	2	0	0	0	2	non_payer
female	19	EGYPT	2	6	3	2	0	1	non_payer
male	20	GERMANY	2	3	0	0	0	3	non_payer
female	19	UK	0	6	2	2	2	0	non_payer
male	25	UK	71	5	0	0	1	4	non_payer
female	24	USA	0	1	0	1	0	0	non_payer
female	19	USA	2	2	1	0	0	1	non_payer
male	18	GERMANY	0	7	1	2	1	3	non_payer
female	30	USA	49	1	0	1	0	0	non_payer
female	21	UK	54	3	1	1	1	0	non_payer
female	20	USA	5	0	0	0	0	0	non_payer
male	20	UK	75	5	0	0	3	2	non_payer
male	18	UK	28	7	0	2	1	4	non_payer
female	24	GERMANY	5	1	0	1	0	0	non_payer
female	23	USA	95	11	4	3	4	0	non_payer
female	22	EGYPT	0	2	2	0	0	0	non_payer
male	30	USA	2	5	0	1	1	3	non_payer
female	18	CANADA	0	67	37	14	14	2	non_payer
female	19	EGYPT	0	5	1	2	2	0	non_payer
female	18	UK	1	4	3	0	0	1	non_payer
female	27	GERMANY	11	90	48	30	9	3	payer
male	25	USA	2	14	0	1	6	7	non_payer
female	20	USA	30	9	4	3	1	1	non_payer
female	25	USA	4	4	2	2	0	0	non_payer
female	25	USA	0	4	1	2	1	0	non_payer
female	18	USA	58	8	2	3	3	0	non_payer
female	23	FRANCE	0	92	41	30	17	4	non_payer
female	18	UK	2	69	37	21	7	4	non_payer
female	21	USA	0	10	7	0	2	1	non_payer
female	18	USA	40	62	33	20	6	3	non_payer
female	20	GERMANY	2	73	38	22	13	0	non_payer
male	22	UK	1	68	4	3	12	49	non_payer
female	29	USA	4	8	4	3	1	0	non_payer
female	25	UK	47	8	3	2	3	0	non_payer
female	22	FRANCE	5	2	0	2	0	0	non_payer
female	26	USA	3	25	9	9	7	0	non_payer
female	20	FRANCE	3	10	7	3	0	0	non_payer
female	23	UK	79	10	5	3	1	1	non_payer
male	25	GERMANY	5	12	2	0	3	7	non_payer
female	19	USA	0	8	5	2	1	0	non_payer
male	18	UK	0	7	0	0	2	5	non_payer
female	22	USA	5	9	5	1	2	1	non_payer
female	25	FRANCE	2	3	1	0	2	0	non_payer
female	21	FRANCE	57	0	0	0	0	0	non_payer
female	22	EGYPT	0	10	9	1	0	0	non_payer
female	18	USA	0	2	2	0	0	0	non_payer
female	21	USA	29	2	1	0	1	0	non_payer
female	20	USA	9	78	34	30	12	2	non_payer
female	21	USA	0	7	3	4	0	0	non_payer
female	21	USA	5	2	1	0	1	0	non_payer
female	21	USA	55	0	0	0	0	0	non_payer
female	25	USA	0	10	4	2	3	1	non_payer
female	21	USA	3	2	1	1	0	0	non_payer
female	19	USA	73	23	13	4	5	1	payer
female	20	UK	66	94	50	28	14	2	non_payer
female	18	GERMANY	84	13	8	2	3	0	non_payer
male	30	GERMANY	5	55	5	4	9	37	non_payer
male	20	FRANCE	2	6	1	0	0	5	non_payer
female	25	USA	38	8	4	3	1	0	non_payer
male	28	USA	2	95	6	8	16	65	non_payer
female	23	GERMANY	36	69	37	21	7	4	payer
female	29	USA	2	7	3	4	0	0	non_payer
female	19	GERMANY	35	50	19	21	7	3	payer
female	20	USA	1	4	1	2	0	1	non_payer
male	22	UK	3	3	1	0	1	1	non_payer
male	19	UK	5	26	0	5	5	16	non_payer
female	21	USA	0	61	39	11	8	3	non_payer
female	18	USA	0	76	42	22	7	5	non_payer
male	24	EGYPT	0	2	0	0	1	1	non_payer
female	29	USA	0	1	0	1	0	0	non_payer
male	19	USA	0	0	0	0	0	0	non_payer
male	18	CANADA	0	4	1	0	0	3	non_payer
female	23	USA	0	10	6	3	0	1	non_payer
female	24	MEXICO	4	5	2	3	0	0	non_payer
male	24	FRANCE	0	35	4	4	6	21	non_payer
female	18	CANADA	22	3	2	0	1	0	non_payer
male	21	USA	0	10	2	0	3	5	non_payer
female	29	USA	3	3	2	0	0	1	non_payer
male	19	USA	0	73	4	8	13	48	non_payer
female	18	USA	0	2	2	0	0	0	non_payer
female	23	USA	3	8	3	4	1	0	non_payer
female	21	USA	62	7	2	2	2	1	non_payer
female	21	MEXICO	4	2	0	1	0	1	non_payer
male	21	USA	81	4	0	0	1	3	non_payer
female	26	UK	40	80	45	22	12	1	payer
female	20	EGYPT	0	6	3	2	1	0	non_payer
female	19	FRANCE	0	52	26	20	5	1	non_payer
female	22	CANADA	0	0	0	0	0	0	non_payer
female	22	GERMANY	19	6	3	1	1	1	non_payer
female	18	FRANCE	0	41	18	12	10	1	non_payer
female	18	USA	2	93	47	34	10	2	non_payer
female	26	USA	3	4	3	1	0	0	non_payer
male	20	UK	0	23	1	1	3	18	non_payer
female	25	CANADA	0	2	1	0	0	1	non_payer
male	18	EGYPT	0	91	9	5	16	61	non_payer
female	22	USA	63	1	1	0	0	0	non_payer
female	21	USA	5	3	0	2	0	1	non_payer
female	18	USA	0	2	0	2	0	0	non_payer
female	18	USA	4	68	32	25	8	3	non_payer
female	18	USA	90	79	43	25	7	4	payer
female	23	USA	0	3	2	1	0	0	non_payer
male	28	USA	0	10	0	0	3	7	non_payer
female	18	USA	59	9	7	2	0	0	non_payer
male	23	USA	99	5	0	0	3	2	non_payer
male	19	USA	0	86	9	12	19	46	non_payer
male	30	GERMANY	3	5	0	0	1	4	non_payer
male	25	GERMANY	5	18	1	3	2	12	non_payer
female	22	UK	2	94	43	34	15	2	non_payer
female	18	UK	0	9	5	3	1	0	non_payer
male	21	USA	85	56	4	7	9	36	payer
male	28	USA	3	54	7	6	10	31	non_payer
female	19	USA	0	3	1	2	0	0	non_payer
female	22	USA	57	1	1	0	0	0	non_payer
female	22	CANADA	5	3	2	0	1	0	non_payer
female	26	MEXICO	0	7	3	2	1	1	non_payer
female	22	USA	1	14	9	4	1	0	non_payer
male	29	USA	2	6	0	0	0	6	non_payer
male	23	FRANCE	0	0	0	0	0	0	non_payer
female	29	USA	73	7	4	2	1	0	non_payer
male	23	USA	0	60	6	6	13	35	non_payer
female	21	FRANCE	1	2	0	1	0	1	non_payer
female	18	CANADA	5	5	3	0	0	2	non_payer
female	20	GERMANY	64	92	44	29	17	2	payer
female	22	USA	4	1	0	0	0	1	non_payer
female	20	USA	0	43	23	15	4	1	non_payer
male	24	USA	20	7	0	0	0	7	non_payer
male	20	USA	7	8	0	1	2	5	non_payer
female	29	USA	3	1	1	0	0	0	non_payer
female	24	USA	4	6	3	0	3	0	non_payer
female	26	UK	49	3	3	0	0	0	non_payer
male	19	USA	0	49	6	5	8	30	non_payer
female	21	CANADA	3	98	52	35	9	2	non_payer
female	23	UK	3	2	1	1	0	0	non_payer
female	18	MEXICO	32	61	32	13	14	2	payer
female	18	UK	97	85	47	21	15	2	non_payer
female	22	USA	5	2	1	0	1	0	non_payer
female	26	USA	14	68	33	21	11	3	non_payer
female	21	MEXICO	0	6	2	4	0	0	non_payer
male	22	UK	0	5	0	0	1	4	non_payer
male	23	USA	1	2	0	0	1	1	non_payer
female	19	USA	3	50	26	15	7	2	non_payer
male	25	USA	0	99	11	11	20	57	non_payer
female	25	FRANCE	38	0	0	0	0	0	non_payer
male	21	UK	53	47	5	2	11	29	payer
female	28	CANADA	85	8	4	2	2	0	non_payer
female	19	USA	67	0	0	0	0	0	non_payer
female	22	UK	49	8	4	4	0	0	non_payer
female	18	USA	44	45	24	14	4	3	payer
female	20	USA	71	9	4	2	3	0	non_payer
male	23	USA	3	0	0	0	0	0	non_payer
female	18	USA	0	18	7	10	0	1	non_payer
female	19	EGYPT	9	5	3	2	0	0	non_payer
female	21	USA	0	5	3	2	0	0	non_payer
female	18	USA	49	0	0	0	0	0	non_payer
male	22	EGYPT	4	4	1	0	1	2	non_payer
female	22	USA	0	62	31	17	12	2	non_payer
female	21	USA	30	2	1	1	0	0	non_payer
female	18	USA	1	66	35	19	7	5	non_payer
male	26	FRANCE	1	8	0	0	0	8	non_payer
female	26	USA	0	69	35	19	13	2	non_payer
male	20	USA	0	5	0	0	1	4	non_payer
female	28	USA	20	0	0	0	0	0	non_payer
male	28	UK	0	17	3	1	5	8	non_payer
male	26	USA	3	0	0	0	0	0	non_payer
female	20	USA	5	0	0	0	0	0	non_payer
male	23	UK	0	42	6	4	10	22	non_payer
female	20	CANADA	3	9	2	4	3	0	non_payer
female	22	USA	70	2	1	0	0	1	non_payer
female	20	USA	99	5	2	1	2	0	non_payer
female	27	FRANCE	92	1	1	0	0	0	non_payer
female	27	USA	25	9	4	3	1	1	non_payer
female	26	USA	91	91	51	27	9	4	payer
female	24	GERMANY	0	14	7	6	1	0	non_payer
male	21	USA	0	2	0	0	0	2	non_payer
female	18	USA	3	14	7	5	1	1	non_payer
female	22	FRANCE	4	50	23	20	6	1	non_payer
female	22	USA	5	4	2	1	0	1	non_payer
female	21	GERMANY	2	1	0	1	0	0	non_payer
female	24	USA	1	5	3	2	0	0	non_payer
female	19	FRANCE	2	2	1	0	1	0	non_payer
female	20	FRANCE	0	4	2	0	2	0	non_payer
female	28	USA	4	41	15	17	8	1	non_payer
female	23	USA	87	45	22	15	7	1	payer
female	25	CANADA	80	5	3	2	0	0	non_payer
female	24	GERMANY	17	1	0	0	1	0	non_payer
female	20	USA	0	26	15	8	3	0	non_payer
female	19	EGYPT	6	0	0	0	0	0	non_payer
female	22	FRANCE	0	50	19	21	9	1	non_payer
female	18	UK	2	5	3	2	0	0	non_payer
male	26	GERMANY	51	3	0	0	0	3	non_payer
female	25	USA	74	5	0	1	3	1	non_payer
female	19	USA	0	13	5	3	5	0	non_payer
male	20	USA	0	5	1	1	0	3	non_payer
female	22	USA	0	10	3	3	3	1	non_payer
female	28	GERMANY	3	68	32	18	15	3	non_payer
female	26	USA	70	49	24	11	12	2	non_payer
female	27	USA	0	10	6	2	2	0	non_payer
male	19	USA	0	6	1	0	2	3	non_payer
male	20	FRANCE	0	51	4	4	9	34	non_payer
female	19	USA	58	7	2	4	0	1	non_payer
female	25	USA	4	1	1	0	0	0	non_payer
female	21	USA	5	5	2	2	0	1	non_payer
female	21	GERMANY	0	5	4	0	1	0	non_payer
male	20	USA	1	47	3	7	3	34	non_payer
female	23	USA	0	9	6	1	2	0	non_payer
female	23	MEXICO	1	10	3	5	2	0	non_payer
female	20	UK	90	6	4	2	0	0	non_payer
female	20	USA	0	2	1	1	0	0	non_payer
male	27	USA	0	4	1	0	2	1	non_payer
female	28	USA	56	96	50	31	12	3	payer
female	26	UK	28	2	1	1	0	0	non_payer
female	22	USA	5	8	4	3	1	0	non_payer
female	22	USA	0	29	11	10	7	1	non_payer
female	26	UK	0	14	7	4	1	2	non_payer
male	18	USA	0	14	3	0	3	8	non_payer
female	19	CANADA	0	2	2	0	0	0	non_payer
female	18	USA	78	0	0	0	0	0	non_payer
female	20	UK	0	9	5	3	1	0	non_payer
female	18	UK	0	12	4	4	3	1	non_payer
male	19	FRANCE	89	83	6	8	18	51	payer
female	19	USA	0	5	1	3	1	0	non_payer
female	19	FRANCE	55	7	4	3	0	0	non_payer
female	20	USA	92	82	45	22	13	2	non_payer
female	18	FRANCE	17	38	16	12	8	2	payer
male	21	USA	0	84	8	6	10	60	non_payer
female	23	USA	2	40	19	18	3	0	non_payer
female	21	USA	4	90	50	27	7	6	non_payer
female	19	USA	0	10	5	2	3	0	non_payer
male	26	GERMANY	5	0	0	0	0	0	non_payer
male	18	USA	4	100	8	9	18	65	non_payer
female	26	USA	4	31	16	8	5	2	non_payer
female	23	USA	2	0	0	0	0	0	non_payer
male	18	USA	57	74	7	9	8	50	payer
female	21	USA	3	92	53	21	13	5	non_payer
female	29	USA	77	60	34	19	4	3	payer
female	19	FRANCE	0	2	1	1	0	0	non_payer
female	19	USA	5	74	34	26	10	4	non_payer
male	18	MEXICO	27	1	0	0	0	1	non_payer
male	26	USA	2	45	2	3	12	28	non_payer
female	19	FRANCE	0	6	4	1	1	0	non_payer
female	18	FRANCE	2	1	0	0	1	0	non_payer
female	25	UK	0	4	1	2	1	0	non_payer
male	23	UK	5	44	3	5	5	31	non_payer
male	21	FRANCE	3	58	4	7	10	37	non_payer
female	23	USA	3	97	49	37	7	4	non_payer
female	21	EGYPT	73	7	4	1	1	1	non_payer
female	19	USA	1	6	2	2	1	1	non_payer
female	18	UK	9	6	2	3	1	0	non_payer
female	27	USA	83	0	0	0	0	0	non_payer
male	24	EGYPT	0	89	10	7	11	61	non_payer
male	19	UK	3	99	11	5	17	66	non_payer
female	21	USA	0	3	1	2	0	0	non_payer
female	21	FRANCE	5	2	0	1	1	0	non_payer
male	21	FRANCE	0	1	0	1	0	0	non_payer
male	20	MEXICO	84	2	1	0	0	1	non_payer
female	25	USA	0	5	4	1	0	0	non_payer
male	18	MEXICO	0	85	9	7	18	51	non_payer
female	22	GERMANY	5	6	2	3	0	1	non_payer
male	18	GERMANY	4	69	13	10	6	40	non_payer
male	20	USA	0	7	1	1	0	5	non_payer
male	25	USA	0	5	0	0	1	4	non_payer
female	25	USA	0	37	11	16	8	2	non_payer
female	18	USA	12	5	3	0	2	0	non_payer
female	20	GERMANY	0	10	5	4	1	0	non_payer
female	28	USA	1	40	23	9	5	3	non_payer
female	20	FRANCE	2	4	2	1	1	0	non_payer
female	21	USA	3	89	58	17	11	3	non_payer
male	21	UK	0	4	0	0	0	4	non_payer
female	22	USA	0	7	3	2	2	0	non_payer
female	21	EGYPT	0	3	0	2	1	0	non_payer
female	27	USA	2	8	5	3	0	0	non_payer
male	23	UK	0	5	0	0	0	5	non_payer
male	23	FRANCE	4	1	0	0	0	1	non_payer
female	18	USA	56	9	4	5	0	0	non_payer
female	20	UK	1	63	28	18	16	1	non_payer
female	22	UK	0	7	3	4	0	0	non_payer
female	22	USA	0	40	23	14	1	2	non_payer
female	26	USA	5	46	21	14	8	3	non_payer
female	23	USA	0	0	0	0	0	0	non_payer
female	27	USA	0	7	3	4	0	0	non_payer
male	18	FRANCE	2	51	6	2	10	33	non_payer
male	25	UK	94	36	0	2	8	26	payer
female	18	USA	3	22	11	7	2	2	non_payer
female	21	USA	84	5	2	2	1	0	non_payer
male	18	USA	0	12	0	3	3	6	non_payer
male	18	USA	1	4	0	0	0	4	non_payer
female	26	FRANCE	1	3	1	2	0	0	non_payer
male	23	USA	35	9	0	1	0	8	non_payer
female	18	GERMANY	100	5	1	3	1	0	non_payer
female	26	UK	0	94	45	35	9	5	non_payer
female	22	USA	0	10	6	1	3	0	non_payer
male	20	USA	18	0	0	0	0	0	non_payer
female	18	USA	0	9	8	1	0	0	non_payer
male	21	USA	1	5	1	0	1	3	non_payer
female	20	USA	1	8	6	2	0	0	non_payer
female	24	USA	0	4	2	1	1	0	non_payer
female	22	USA	33	2	1	1	0	0	non_payer
male	18	USA	0	5	0	0	1	4	non_payer
male	21	UK	5	9	1	2	0	6	non_payer
female	24	CANADA	5	2	1	0	1	0	non_payer
female	26	USA	3	57	27	19	11	0	non_payer
female	19	USA	53	81	45	24	9	3	payer
male	20	CANADA	51	7	0	1	2	4	non_payer
male	19	USA	21	8	0	2	1	5	non_payer
male	18	USA	58	2	1	1	0	0	non_payer
female	18	USA	43	10	3	4	3	0	non_payer
female	22	UK	4	6	1	4	1	0	non_payer
male	23	USA	0	3	0	0	1	2	non_payer
male	19	USA	0	7	0	1	3	3	non_payer
female	18	USA	84	2	0	2	0	0	non_payer
female	19	UK	65	10	2	6	2	0	non_payer
female	20	UK	5	18	10	7	1	0	non_payer
female	19	USA	44	4	2	1	0	1	non_payer
female	22	USA	42	8	6	1	1	0	non_payer
female	28	CANADA	0	97	57	30	5	5	non_payer
female	29	USA	88	8	3	5	0	0	non_payer
female	23	FRANCE	51	91	40	35	14	2	payer
female	21	USA	2	17	12	3	2	0	non_payer
female	22	UK	2	0	0	0	0	0	non_payer
male	19	UK	1	1	1	0	0	0	non_payer
female	26	EGYPT	7	8	4	4	0	0	non_payer
female	18	UK	40	0	0	0	0	0	non_payer
female	26	USA	89	4	2	1	0	1	non_payer
male	25	UK	4	86	3	6	19	58	non_payer
female	23	USA	0	5	2	0	2	1	non_payer
female	25	USA	0	13	4	6	3	0	non_payer
female	23	USA	89	8	4	4	0	0	non_payer
female	26	USA	2	32	19	11	1	1	non_payer
female	28	MEXICO	0	64	26	22	11	5	non_payer
male	22	EGYPT	27	64	5	11	9	39	non_payer
female	20	USA	0	86	48	18	15	5	non_payer
male	18	CANADA	0	10	0	0	1	9	non_payer
female	19	GERMANY	58	61	28	19	14	0	payer
female	23	USA	15	1	1	0	0	0	non_payer
male	19	UK	5	8	1	1	1	5	non_payer
female	30	FRANCE	0	0	0	0	0	0	non_payer
male	18	CANADA	4	4	0	0	0	4	non_payer
female	19	UK	62	5	2	1	2	0	non_payer
female	20	FRANCE	1	6	4	0	2	0	non_payer
male	22	USA	5	9	1	1	1	6	non_payer
male	30	UK	79	14	2	2	0	10	non_payer
female	27	GERMANY	81	24	12	7	5	0	payer
female	26	USA	0	7	2	2	3	0	non_payer
female	25	EGYPT	0	2	0	2	0	0	non_payer
female	18	USA	35	9	4	1	4	0	non_payer
male	18	FRANCE	1	4	0	0	2	2	non_payer
male	20	USA	3	4	0	0	0	4	non_payer
female	23	USA	4	7	3	2	2	0	non_payer
male	22	UK	4	36	4	5	5	22	non_payer
female	21	UK	2	24	17	5	0	2	non_payer
female	22	FRANCE	60	3	1	2	0	0	non_payer
male	20	MEXICO	3	67	5	6	14	42	non_payer
female	24	UK	15	8	2	6	0	0	non_payer
female	25	USA	0	49	28	11	8	2	non_payer
female	21	USA	33	9	7	1	0	1	non_payer
male	21	USA	0	7	2	2	1	2	non_payer
female	18	UK	5	3	1	1	1	0	non_payer
male	20	USA	0	12	0	1	2	9	non_payer
male	24	UK	3	25	2	4	6	13	non_payer
male	18	USA	1	65	3	4	11	47	non_payer
female	21	UK	67	41	19	12	8	2	payer
female	23	UK	0	7	5	1	1	0	non_payer
female	18	MEXICO	36	4	3	1	0	0	non_payer
female	19	UK	17	35	23	7	5	0	payer
female	30	USA	2	2	1	1	0	0	non_payer
female	26	MEXICO	3	96	46	32	12	6	non_payer
female	19	USA	3	0	0	0	0	0	non_payer
female	18	USA	3	66	29	23	13	1	non_payer
female	25	UK	54	6	3	1	2	0	non_payer
female	20	USA	3	32	20	4	4	4	non_payer
female	22	MEXICO	0	68	33	18	12	5	non_payer
male	20	GERMANY	5	75	2	11	14	48	non_payer
female	22	UK	0	4	3	1	0	0	non_payer
female	23	UK	95	8	5	1	2	0	non_payer
male	21	GERMANY	30	63	13	4	5	41	non_payer
male	18	USA	0	38	3	0	8	27	non_payer
female	21	USA	26	6	3	2	0	1	non_payer
female	25	UK	0	74	38	21	12	3	non_payer
male	25	MEXICO	0	78	4	5	10	59	non_payer
female	23	MEXICO	0	10	5	3	1	1	non_payer
male	23	USA	5	63	7	6	12	38	non_payer
female	19	GERMANY	0	26	14	7	5	0	non_payer
male	18	FRANCE	11	3	0	0	1	2	non_payer
female	21	GERMANY	16	32	15	11	6	0	payer
female	18	FRANCE	14	8	2	5	1	0	non_payer
female	18	GERMANY	0	17	6	10	0	1	non_payer
female	22	CANADA	5	17	7	3	6	1	non_payer
male	27	USA	0	9	1	0	1	7	non_payer
female	27	EGYPT	91	82	38	22	20	2	payer
female	25	UK	85	2	2	0	0	0	non_payer
female	19	CANADA	2	10	4	5	0	1	non_payer
female	21	UK	0	10	3	3	3	1	non_payer
male	26	UK	68	20	2	1	4	13	non_payer
male	29	EGYPT	0	67	9	9	12	37	non_payer
female	23	UK	0	5	3	0	2	0	non_payer
female	19	GERMANY	3	4	3	1	0	0	non_payer
female	19	UK	0	8	5	2	1	0	non_payer
female	19	UK	0	10	6	2	2	0	non_payer
female	18	USA	0	8	2	3	3	0	non_payer
female	19	GERMANY	1	100	49	34	14	3	non_payer
female	25	USA	0	0	0	0	0	0	non_payer
female	25	USA	4	7	3	2	1	1	non_payer
female	26	USA	5	43	25	12	5	1	non_payer
female	22	GERMANY	1	5	4	0	0	1	non_payer
female	18	USA	0	8	2	4	2	0	non_payer
female	25	FRANCE	0	0	0	0	0	0	non_payer
female	19	USA	0	33	18	9	2	4	non_payer
female	20	USA	33	42	18	11	10	3	payer
female	18	USA	24	9	6	1	2	0	non_payer
female	21	USA	9	8	4	4	0	0	non_payer
female	18	USA	2	98	48	33	14	3	non_payer
female	20	GERMANY	28	80	40	18	17	5	payer
male	29	USA	3	7	2	1	0	4	non_payer
female	18	FRANCE	1	5	2	1	2	0	non_payer
male	23	CANADA	0	76	8	7	12	49	non_payer
female	18	UK	69	93	37	30	20	6	payer
female	19	USA	3	8	4	4	0	0	non_payer
male	23	USA	5	7	0	1	1	5	non_payer
male	18	UK	0	84	6	2	13	63	non_payer
female	26	UK	4	87	41	27	15	4	non_payer
male	18	USA	0	3	0	0	1	2	non_payer
male	22	UK	55	9	0	0	0	9	non_payer
female	28	USA	3	99	57	29	8	5	non_payer
female	21	USA	0	2	1	0	1	0	non_payer
female	19	USA	79	51	20	25	6	0	payer
female	28	GERMANY	2	2	0	2	0	0	non_payer
female	20	USA	4	0	0	0	0	0	non_payer
male	20	USA	27	5	1	1	1	2	non_payer
female	20	UK	0	8	5	2	1	0	non_payer
male	24	USA	48	41	4	3	4	30	non_payer
female	19	USA	0	10	6	2	2	0	non_payer
female	18	UK	67	4	3	0	1	0	non_payer
female	23	USA	23	37	20	12	3	2	payer
female	18	USA	85	56	25	19	11	1	payer
female	28	USA	5	8	8	0	0	0	non_payer
male	23	USA	4	58	4	2	6	46	non_payer
female	22	USA	2	4	3	1	0	0	non_payer
male	18	USA	78	93	4	9	16	64	non_payer
male	18	USA	3	7	1	1	2	3	non_payer
female	25	UK	0	6	4	1	1	0	non_payer
female	21	USA	53	89	39	34	14	2	payer
female	25	USA	72	85	39	34	10	2	payer
female	19	USA	3	6	4	1	1	0	non_payer
female	24	USA	5	3	0	2	1	0	non_payer
female	23	UK	0	52	26	14	10	2	non_payer
female	20	UK	0	78	36	23	13	6	non_payer
female	19	UK	3	8	3	4	1	0	non_payer
female	19	UK	2	0	0	0	0	0	non_payer
female	21	CANADA	0	92	48	27	14	3	non_payer
female	23	USA	0	1	0	1	0	0	non_payer
female	20	UK	4	2	0	1	1	0	non_payer
female	19	USA	1	31	17	5	7	2	non_payer
female	27	USA	2	62	31	16	14	1	non_payer
female	18	USA	0	1	0	0	0	1	non_payer
female	22	USA	47	7	4	1	2	0	non_payer
female	21	FRANCE	0	2	2	0	0	0	non_payer
female	22	EGYPT	0	39	21	4	12	2	non_payer
male	22	UK	4	3	0	0	1	2	non_payer
female	21	UK	0	8	5	1	2	0	non_payer
female	23	FRANCE	4	3	2	1	0	0	non_payer
female	19	UK	0	1	1	0	0	0	non_payer
female	18	USA	5	43	21	14	6	2	non_payer
female	25	GERMANY	2	10	6	2	1	1	non_payer
female	23	USA	85	7	3	4	0	0	non_payer
female	18	USA	0	1	1	0	0	0	non_payer
male	20	USA	0	34	6	2	5	21	non_payer
female	18	USA	67	3	2	1	0	0	non_payer
male	23	GERMANY	17	2	0	0	0	2	non_payer
male	19	USA	0	69	9	6	10	44	non_payer
female	20	USA	0	4	2	2	0	0	non_payer
male	19	UK	4	45	8	1	10	26	non_payer
female	28	USA	57	63	31	19	10	3	payer
female	20	UK	0	10	6	2	1	1	non_payer
female	26	USA	12	10	6	2	2	0	non_payer
female	21	FRANCE	1	9	4	2	3	0	non_payer
male	28	USA	0	13	0	1	2	10	non_payer
male	25	FRANCE	1	7	0	0	0	7	non_payer
